player,team,league,season,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
James Milner,Brighton,ENG-Premier League,2324,1,2023,220,489,D M S,15,788,0,0.2864724565297365,0,0.2864724565297365,2,1.4874638468027115,5,16,3,0,4.586263053119183,4.168471843004227
Jan Paul van Hecke,Brighton,ENG-Premier League,2324,1,2023,220,10807,D M S,28,2365,0,1.5838892180472612,0,1.5838892180472612,0,0.48821631632745266,15,10,4,0,11.12253069318831,10.831943391822278
Jason Steele,Brighton,ENG-Premier League,2324,1,2023,220,7235,GK,17,1530,0,0.0,0,0.0,0,0.0,0,0,0,0,3.745168898254633,3.745168898254633
Joao Pedro,Brighton,ENG-Premier League,2324,1,2023,220,8272,F M S,31,2026,9,11.918903339654207,5,8.113133335486054,3,5.4223863165825605,75,37,2,0,17.548418318852782,7.590120053850114
Joel Veltman,Brighton,ENG-Premier League,2324,1,2023,220,8780,D S,27,1549,1,0.7444530799984932,1,0.7444530799984932,1,0.5223252037540078,6,4,4,0,3.6864650389179587,3.0875401413068175
Julio Enciso,Brighton,ENG-Premier League,2324,1,2023,220,11058,M S,12,476,0,1.770764671266079,0,1.770764671266079,2,2.3733056373894215,28,9,2,0,4.64084342494607,1.593938222154975
Kaoru Mitoma,Brighton,ENG-Premier League,2324,1,2023,220,10806,D F M S,19,1482,3,4.680040899664164,3,4.680040899664164,4,3.3876203782856464,34,25,4,0,14.050323814153671,8.15176310762763
Lewis Dunk,Brighton,ENG-Premier League,2324,1,2023,220,6048,D,33,2895,3,2.9649088978767395,3,2.9649088978767395,1,1.1697372319176793,34,13,7,1,13.593212680891156,13.529502967372537
Mahmoud Dahoud,Brighton,ENG-Premier League,2324,1,2023,220,205,M S,9,462,0,0.16468830965459347,0,0.16468830965459347,1,1.1006960421800613,6,10,1,1,3.1638661548495293,2.4797462597489357
Mark O'Mahony,Brighton,ENG-Premier League,2324,1,2023,220,12205,F S,3,64,0,0.07050485908985138,0,0.07050485908985138,0,0.0,1,0,1,0,0.0,0.0
Odeluga Offiah,Brighton,ENG-Premier League,2324,1,2023,220,10453,D S,4,122,0,0.0,0,0.0,0,0.0,0,0,0,0,0.49596087634563446,0.49596087634563446
Pascal Gross,Brighton,ENG-Premier League,2324,1,2023,220,239,D M S,36,3107,4,6.07863125950098,3,5.317462421953678,10,8.449651076458395,55,101,6,0,23.865680940449238,17.94647761248052
Simon Adingra,Brighton,ENG-Premier League,2324,1,2023,220,11710,D F M S,31,2256,6,5.096701676025987,6,5.096701676025987,1,3.30205356515944,52,33,3,0,13.104233894497156,6.308099476620555
Solly March,Brighton,ENG-Premier League,2324,1,2023,220,6049,D M,7,571,3,2.7198847085237503,3,2.7198847085237503,1,0.9913322664797306,14,7,1,0,4.9072911739349365,2.40057972073555
Tariq Lamptey,Brighton,ENG-Premier League,2324,1,2023,220,8226,D M S,19,923,0,0.570682673715055,0,0.570682673715055,3,1.210934355854988,6,10,3,0,2.8591504972428083,1.6079945554956794
Valentin Barco,Brighton,ENG-Premier League,2324,1,2023,220,12498,D S,6,299,0,0.30768246576189995,0,0.30768246576189995,0,0.3052761070430279,4,4,1,0,2.3139365799725056,1.9353922195732594
Aaron Ramsey,Burnley,ENG-Premier League,2324,1,2023,92,9913,M S,14,516,0,0.4020077884197235,0,0.4020077884197235,0,0.39152228832244873,6,1,1,0,1.2944342708215117,0.5336329033598304
Ameen Al Dakhil,Burnley,ENG-Premier League,2324,1,2023,92,11699,D S,13,1055,1,1.2219129763543606,1,1.2219129763543606,0,0.09834579937160015,8,2,1,0,2.8363101556897163,1.7573904246091843
Anass Zaroury,Burnley,ENG-Premier League,2324,1,2023,92,11703,F S,6,141,0,0.17524435929954052,0,0.17524435929954052,0,0.04796999227255583,3,2,0,1,0.2102061901241541,0.0
Arijanet Muric,Burnley,ENG-Premier League,2324,1,2023,92,7027,GK,10,900,0,0.0,0,0.0,0,0.37258302234113216,0,4,0,0,2.251372165977955,1.878789134323597
Benson Manuel,Burnley,ENG-Premier League,2324,1,2023,92,11702,M S,8,91,0,0.09858994465321302,0,0.09858994465321302,0,0.08922482281923294,4,1,0,0,0.16302035003900528,0.1271920781582594
Charlie Taylor,Burnley,ENG-Premier League,2324,1,2023,92,6044,D S,28,2336,1,0.24035568069666624,1,0.24035568069666624,1,1.8833663314580917,10,15,8,0,4.918537275865674,4.101939328014851
Connor Roberts,Burnley,ENG-Premier League,2324,1,2023,92,5568,D S,14,804,0,0.0,0,0.0,1,0.31314151361584663,0,7,3,1,2.1132199577987194,1.9018691666424274
Dara O'Shea,Burnley,ENG-Premier League,2324,1,2023,92,8756,D S,33,2899,3,0.9073518002405763,3,0.9073518002405763,4,1.6444027656689286,19,13,5,1,4.856452916748822,4.503178563900292
David Datro Fofana,Burnley,ENG-Premier League,2324,1,2023,92,11295,F S,15,876,4,4.029318623244762,4,4.029318623244762,1,1.4943999461829662,19,8,1,0,4.770294601097703,0.415885504335165
Han-Noah Massengo,Burnley,ENG-Premier League,2324,1,2023,92,7264,S,3,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Hannes Delcroix,Burnley,ENG-Premier League,2324,1,2023,92,11998,D S,12,575,0,0.23279432207345963,0,0.23279432207345963,0,0.20352116599678993,4,4,2,0,1.6811544448137283,1.477633286267519
Hjalmar Ekdal,Burnley,ENG-Premier League,2324,1,2023,92,11704,D S,8,440,0,0.07676978968083858,0,0.07676978968083858,0,0.029761802405118942,2,1,2,0,0.5405235048383474,0.5107617024332285
Jack Cork,Burnley,ENG-Premier League,2324,1,2023,92,712,S,4,16,0,0.0,0,0.0,0,0.0,0,0,0,0,0.24877267330884933,0.24877267330884933
Jacob Bruun Larsen,Burnley,ENG-Premier League,2324,1,2023,92,5355,F M S,32,1272,6,5.2944221664220095,5,4.533253343775868,0,1.4546170141547918,44,25,1,0,7.313723993487656,2.519299939274788
James Trafford,Burnley,ENG-Premier League,2324,1,2023,92,9077,GK,28,2520,0,0.0,0,0.0,0,0.0,0,0,2,0,2.3824947578832507,2.3824947578832507
Jay Rodriguez,Burnley,ENG-Premier League,2324,1,2023,92,844,F S,21,781,2,4.621791888028383,1,3.860623050481081,1,0.17110992223024368,22,4,0,0,3.988340836018324,0.8826676225289702
Johann Berg Gudmundsson,Burnley,ENG-Premier League,2324,1,2023,92,1663,F M S,26,1175,1,2.048229966312647,1,2.048229966312647,3,3.143440945073962,15,34,2,0,6.296170109882951,2.9956371504813433
Josh Brownhill,Burnley,ENG-Premier League,2324,1,2023,92,8323,M S,33,2229,4,1.8306225752457976,4,1.8306225752457976,2,1.8270882591605186,28,34,4,1,6.495785586535931,4.306291623972356
Josh Cullen,Burnley,ENG-Premier League,2324,1,2023,92,1018,M S,25,2072,2,0.532621605321765,2,0.532621605321765,3,1.9263525325804949,16,26,9,0,8.981078654527664,7.6769237499684095
Lorenz Assignon,Burnley,ENG-Premier League,2324,1,2023,92,8973,D,15,1249,1,0.4085904136300087,1,0.4085904136300087,2,2.075187735259533,9,13,3,1,3.949996647424996,3.191625501960516
Louis Beyer,Burnley,ENG-Premier League,2324,1,2023,92,6557,D,15,1252,0,0.42690371349453926,0,0.42690371349453926,1,0.4111006297171116,5,3,6,0,1.9057915396988392,1.516863290220499
Luca Koleosho,Burnley,ENG-Premier League,2324,1,2023,92,10620,F M S,15,1015,1,2.3243730422109365,1,2.3243730422109365,1,1.4566490054130554,23,11,0,0,3.7318228743970394,0.2789538074284792
Lyle Foster,Burnley,ENG-Premier League,2324,1,2023,92,7498,F M S,24,1938,5,5.608147136867046,5,5.608147136867046,3,1.4990256652235985,34,19,0,1,8.676230592653155,2.611631980165839
Maxime Esteve,Burnley,ENG-Premier League,2324,1,2023,92,9487,D S,16,1314,0,0.24058250151574612,0,0.24058250151574612,0,0.012573497369885445,7,1,6,0,1.9057064168155193,1.8650701008737087
Michael Obafemi,Burnley,ENG-Premier League,2324,1,2023,92,6504,S,2,9,0,0.11657162755727768,0,0.11657162755727768,0,0.0,2,0,0,0,0.15364274382591248,0.037071119993925095
Mike Tresor,Burnley,ENG-Premier League,2324,1,2023,92,12094,F M S,16,384,0,0.6615988579578698,0,0.6615988579578698,0,0.6491026850417256,5,7,0,0,0.9828745895065367,0.34004739159718156
Nathan Redmond,Burnley,ENG-Premier League,2324,1,2023,92,790,S,12,100,0,0.0,0,0.0,0,0.2518436722457409,0,4,1,0,0.9050039984285831,0.8224344961345196
Sander Berge,Burnley,ENG-Premier League,2324,1,2023,92,8285,M S,37,3020,1,2.1221074890345335,1,2.1221074890345335,2,3.1849441323429346,25,29,8,1,12.192523565143347,8.591317790560424
Vitinho,Burnley,ENG-Premier League,2324,1,2023,92,11700,D M S,32,2324,0,1.7635137159377337,0,1.7635137159377337,2,1.0349685866385698,25,11,1,0,6.745405659079552,4.7740294598042965
Wilson Odobert,Burnley,ENG-Premier League,2324,1,2023,92,10822,F M S,29,2150,3,2.5438556540757418,3,2.5438556540757418,2,4.427815416827798,49,31,3,0,10.004786113277078,4.203309727832675
Zeki Amdouni,Burnley,ENG-Premier League,2324,1,2023,92,11701,F M S,34,2025,5,6.100483123213053,4,5.3393142856657505,1,1.494755046442151,49,16,2,0,7.888359908014536,2.6891510486602783
Alex Matos,Chelsea,ENG-Premier League,2324,1,2023,80,12086,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Alfie Gilchrist,Chelsea,ENG-Premier League,2324,1,2023,80,11595,D S,11,192,1,0.6408083289861679,1,0.6408083289861679,0,0.0,5,0,1,0,0.9851318392902613,0.509981470182538
Armando Broja,Chelsea,ENG-Premier League,2324,1,2023,80,8384,F S,21,500,1,2.4893455486744642,1,2.4893455486744642,1,0.7393966801464558,13,4,0,0,4.2334747817367315,1.649859182536602
Axel Disasi,Chelsea,ENG-Premier League,2324,1,2023,80,6885,D S,31,2586,2,2.678889036178589,2,2.678889036178589,0,0.19504063576459885,16,3,6,0,14.653339916840196,14.106656992807984
Ben Chilwell,Chelsea,ENG-Premier League,2324,1,2023,80,782,D S,13,771,0,1.2212005220353603,0,1.2212005220353603,1,1.793320189230144,12,14,5,0,3.850440725684166,1.9574524844065309
Benoit Badiashile Mukinayi,Chelsea,ENG-Premier League,2324,1,2023,80,7240,D S,18,1338,0,0.5172926671802998,0,0.5172926671802998,1,1.5548250479623675,6,6,2,0,8.460209622979164,8.366715781390667
Carney Chukwuemeka,Chelsea,ENG-Premier League,2324,1,2023,80,9356,M S,9,219,1,0.11761219799518585,1,0.11761219799518585,1,0.24838955141603947,3,5,2,0,0.47145750373601913,0.10545574314892292
Cesare Casadei,Chelsea,ENG-Premier League,2324,1,2023,80,10433,S,11,48,0,0.0,0,0.0,0,0.11868480406701565,0,2,0,0,0.1853423323482275,0.0880566667765379
Chimuanya Ugochukwu,Chelsea,ENG-Premier League,2324,1,2023,80,9451,M S,12,289,0,0.0,0,0.0,0,0.18544436991214752,0,3,2,0,2.2840482108294964,2.163483928889036
Christopher Nkunku,Chelsea,ENG-Premier League,2324,1,2023,80,3300,F M S,11,416,3,2.4121735505759716,3,2.4121735505759716,0,0.2275804504752159,16,3,0,0,4.83782403729856,2.7286274563521147
Cole Palmer,Chelsea,ENG-Premier League,2324,1,2023,80,8497,F M S,34,2640,22,17.83224501274526,13,10.981725485995412,11,11.869294486939907,108,72,7,0,31.036520244553685,15.302413104102015
Conor Gallagher,Chelsea,ENG-Premier League,2324,1,2023,80,9040,M,37,3171,5,4.717563968151808,5,4.717563968151808,7,5.792711144313216,48,52,7,1,25.90884201787412,18.712417108938098
Deivid Washington,Chelsea,ENG-Premier League,2324,1,2023,80,12033,S,2,7,0,0.12518750131130219,0,0.12518750131130219,0,0.0,1,0,0,0,0.19184502959251404,0.06665752828121185
Djordje Petrovic,Chelsea,ENG-Premier League,2324,1,2023,80,12032,GK S,23,1982,0,0.0,0,0.0,0,0.0,0,0,2,0,3.3123070560395718,3.3123070560395718
Enzo Fernandez,Chelsea,ENG-Premier League,2324,1,2023,80,11356,M S,28,2237,3,6.147583088837564,2,4.62524542491883,2,3.5588307976722717,47,32,7,0,18.34273999929428,12.553447233512998
Ian Maatsen,Chelsea,ENG-Premier League,2324,1,2023,80,11807,M S,12,169,0,0.6834889836609364,0,0.6834889836609364,0,0.05732445325702429,5,2,1,0,1.3501509558409452,0.6530423145741224
Jimi Tauriainen,Chelsea,ENG-Premier League,2324,1,2023,80,12497,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Josh Acheampong,Chelsea,ENG-Premier League,2324,1,2023,80,12535,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Levi Colwill,Chelsea,ENG-Premier League,2324,1,2023,80,10805,D S,23,1813,1,0.7760256305336952,1,0.7760256305336952,1,1.2379922457039356,11,7,2,0,8.106331346556544,7.155624521896243
Malo Gusto,Chelsea,ENG-Premier League,2324,1,2023,80,9017,D S,27,1754,0,1.700457390397787,0,1.700457390397787,6,5.507309950888157,15,32,7,1,14.041902555152774,10.585735710337758
Marc Cucurella,Chelsea,ENG-Premier League,2324,1,2023,80,7134,D S,21,1788,0,1.4538506548851728,0,1.4538506548851728,2,1.254556130617857,8,19,10,0,12.102387934923172,10.091670595109463
Mason Burstow,Chelsea,ENG-Premier League,2324,1,2023,80,11810,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Moises Caicedo,Chelsea,ENG-Premier League,2324,1,2023,80,9453,M S,35,2897,1,0.2973291608504951,1,0.2973291608504951,3,2.4989760648459196,13,22,11,0,25.048321802169085,23.26216376759112
Mykhailo Mudryk,Chelsea,ENG-Premier League,2324,1,2023,80,11305,F M S,31,1563,5,5.111277528107166,5,5.111277528107166,2,3.8853818774223328,35,32,5,0,10.99068268481642,4.357236756011844
Nicolas Jackson,Chelsea,ENG-Premier League,2324,1,2023,80,10048,F M S,35,2818,14,19.860593939200044,14,19.860593939200044,5,5.2836981769651175,80,36,10,0,27.917255371809006,7.270463835448027
Noni Madueke,Chelsea,ENG-Premier League,2324,1,2023,80,11357,M S,23,1066,5,3.0036024190485477,4,2.2424335815012455,2,2.160680465400219,32,20,2,0,7.7808678727597,4.740718839690089
Raheem Sterling,Chelsea,ENG-Premier League,2324,1,2023,80,618,F M S,31,1987,8,8.573790527880192,8,8.573790527880192,4,4.971372967585921,51,30,7,0,19.289956534281373,8.898095147684216
Reece James,Chelsea,ENG-Premier League,2324,1,2023,80,8067,D S,10,422,0,0.3389957156032324,0,0.3389957156032324,2,2.679515279829502,7,11,0,2,3.0341393500566483,1.8427834287285805
Robert Sanchez,Chelsea,ENG-Premier League,2324,1,2023,80,9098,GK,16,1438,0,0.0,0,0.0,0,0.0,0,0,2,0,4.148339273408055,4.148339273408055
Romeo Lavia,Chelsea,ENG-Premier League,2324,1,2023,80,10004,S,1,29,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Thiago Silva,Chelsea,ENG-Premier League,2324,1,2023,80,3288,D S,31,2530,3,0.7915211245417595,3,0.7915211245417595,1,1.4041369603946805,14,9,4,0,14.303374078124762,14.190275978296995
Trevoh Chalobah,Chelsea,ENG-Premier League,2324,1,2023,80,6615,D S,13,944,1,0.35911528021097183,1,0.35911528021097183,0,0.07494096830487251,2,2,1,0,4.417237082496285,4.417237082496285
Adam Wharton,Crystal Palace,ENG-Premier League,2324,1,2023,78,12409,M S,16,1333,0,0.35551161505281925,0,0.35551161505281925,3,2.5562784411013126,10,20,2,0,6.304625790566206,4.828129124827683
Cheick Oumar Doucoure,Crystal Palace,ENG-Premier League,2324,1,2023,78,8666,M,11,926,0,0.1988849276676774,0,0.1988849276676774,0,0.7361565185710788,6,10,2,0,3.296035975217819,2.666292503476143
Chris Richards,Crystal Palace,ENG-Premier League,2324,1,2023,78,8430,D M S,26,2085,1,0.6396042630076408,1,0.6396042630076408,1,0.6775753749534488,11,6,3,0,5.3978734547272325,4.986880736425519
Daniel Munoz,Crystal Palace,ENG-Premier League,2324,1,2023,78,12408,D,16,1440,0,1.7550712414085865,0,1.7550712414085865,4,3.085336983203888,8,21,4,0,6.9232857301831245,3.610450681298971
David Ozoh,Crystal Palace,ENG-Premier League,2324,1,2023,78,11268,S,9,133,0,0.0,0,0.0,0,0.0,0,0,1,0,0.742124617099762,0.742124617099762
Dean Henderson,Crystal Palace,ENG-Premier League,2324,1,2023,78,7702,GK,18,1620,0,0.0,0,0.0,0,0.0,0,0,2,0,1.2326296400278807,1.2326296400278807
Eberechi Eze,Crystal Palace,ENG-Premier League,2324,1,2023,78,8706,F M S,27,2097,11,9.37310928851366,10,8.611940443515778,4,6.844833366572857,83,54,3,0,16.38165108114481,6.3479389026761055
Jairo Riedewald,Crystal Palace,ENG-Premier League,2324,1,2023,78,6027,M S,9,219,0,0.05936440825462341,0,0.05936440825462341,0,0.0,1,0,0,0,1.6596563309431076,1.6002919226884842
James Tomkins,Crystal Palace,ENG-Premier League,2324,1,2023,78,530,S,4,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Jean-Philippe Mateta,Crystal Palace,ENG-Premier League,2324,1,2023,78,5735,F S,35,2303,16,12.290523625910282,14,10.768185935914516,5,3.52706278860569,46,32,3,0,15.486321330070496,2.852151058614254
Jefferson Lerma,Crystal Palace,ENG-Premier League,2324,1,2023,78,2182,D M S,28,2413,1,2.384976907633245,1,2.384976907633245,1,2.4383071903139353,34,24,8,0,8.658741846680641,5.520685154944658
Jeffrey Schlupp,Crystal Palace,ENG-Premier League,2324,1,2023,78,757,F M S,29,1370,2,1.8823988568037748,2,1.8823988568037748,2,2.1711694821715355,19,18,1,0,6.629315219819546,2.9410562105476856
Jesurun Rak-Sakyi,Crystal Palace,ENG-Premier League,2324,1,2023,78,9461,S,6,124,0,0.35584220476448536,0,0.35584220476448536,0,0.07684876397252083,5,2,0,0,1.1574715673923492,0.7433868646621704
Joachim Andersen,Crystal Palace,ENG-Premier League,2324,1,2023,78,6314,D,38,3420,2,2.444138385821134,2,2.444138385821134,3,2.8891019374132156,21,21,7,0,10.297365324571729,9.6244976837188
Joel Ward,Crystal Palace,ENG-Premier League,2324,1,2023,78,510,D S,26,1985,0,0.7851169966161251,0,0.7851169966161251,1,0.09658221155405045,10,2,4,0,5.3411974757909775,5.244141489267349
Jordan Ayew,Crystal Palace,ENG-Premier League,2324,1,2023,78,672,F M S,35,2563,4,4.262499047443271,4,4.262499047443271,7,4.95881259907037,48,25,7,1,10.702397212386131,5.5203778790310025
Marc Guehi,Crystal Palace,ENG-Premier League,2324,1,2023,78,7603,D M S,25,2021,0,0.4888940155506134,0,0.4888940155506134,1,0.962568361312151,5,7,2,0,6.667929092422128,6.454947093501687
Matheus Franca,Crystal Palace,ENG-Premier League,2324,1,2023,78,12152,M S,10,197,0,0.2915826556272805,0,0.2915826556272805,1,0.8639639485627413,8,6,1,0,1.1256566774100065,0.5917453020811081
Michael Olise,Crystal Palace,ENG-Premier League,2324,1,2023,78,9948,F M S,19,1281,10,5.6874131839722395,9,4.926244312897325,6,5.196664724498987,56,35,0,0,12.075153382495046,5.0466043297201395
Naouirou Ahamada,Crystal Palace,ENG-Premier League,2324,1,2023,78,9274,S,20,282,0,0.5298433359712362,0,0.5298433359712362,0,0.05646481364965439,9,1,2,1,2.506193021312356,1.9648387469351292
Nathaniel Clyne,Crystal Palace,ENG-Premier League,2324,1,2023,78,603,D S,19,1341,0,0.18276398722082376,0,0.18276398722082376,0,0.15016059577465057,4,3,0,0,3.289492018520832,3.0100313499569893
Odsonne Edouard,Crystal Palace,ENG-Premier League,2324,1,2023,78,3697,F M S,30,1534,7,7.869511350989342,7,7.869511350989342,0,1.0359194399788976,51,18,4,0,8.31682275235653,2.1359799914062023
Remi Matthews,Crystal Palace,ENG-Premier League,2324,1,2023,78,9834,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Sam Johnstone,Crystal Palace,ENG-Premier League,2324,1,2023,78,978,GK,20,1800,0,0.0,0,0.0,0,0.0,0,0,1,0,1.9733385294675827,1.9733385294675827
Tyrick Mitchell,Crystal Palace,ENG-Premier League,2324,1,2023,78,8214,D,37,3221,2,2.2116162590682507,2,2.2116162590682507,3,3.6366397831588984,12,24,6,0,12.8683971920982,8.858033265918493
Will Hughes,Crystal Palace,ENG-Premier League,2324,1,2023,78,6104,M S,30,1924,0,0.30102055706083775,0,0.30102055706083775,1,1.7067030258476734,8,21,6,0,5.737615456804633,5.330458853393793
Abdoulaye Doucoure,Everton,ENG-Premier League,2324,1,2023,72,1726,M,32,2678,7,10.20444649644196,7,10.20444649644196,1,2.55271128565073,47,33,7,0,13.33745107613504,5.22493714094162
Alex Iwobi,Everton,ENG-Premier League,2324,1,2023,72,500,M S,32,2398,5,5.662265548482537,5,5.662265548482537,2,4.8107705460861325,55,52,2,0,16.545354936271906,8.541501207277179
Amadou Onana,Everton,ENG-Premier League,2324,1,2023,72,9667,M S,30,2093,2,2.553437914699316,2,2.553437914699316,0,2.4138805400580168,29,18,5,0,10.676468232646585,8.992594484239817
Andre Gomes,Everton,ENG-Premier League,2324,1,2023,72,2383,M S,12,476,1,0.31534918770194054,1,0.31534918770194054,0,0.26019739359617233,8,3,4,0,1.3486489057540894,0.9295541495084763
Arnaut Danjuma Groeneveld,Everton,ENG-Premier League,2324,1,2023,72,8066,F M S,14,572,1,3.4230369105935097,1,3.4230369105935097,0,0.8538514971733093,25,6,0,0,4.255711138248444,0.09537248313426971
Ashley Young,Everton,ENG-Premier League,2324,1,2023,72,631,D M S,31,2305,0,0.5671309139579535,0,0.5671309139579535,0,2.473125728778541,13,21,5,1,6.803516559302807,5.159970347769558
Ben Godfrey,Everton,ENG-Premier League,2324,1,2023,72,7689,D S,15,1131,0,2.1673798076808453,0,2.1673798076808453,0,0.20296811684966087,15,3,2,0,1.4282750822603703,1.147367212921381
Beto,Everton,ENG-Premier League,2324,1,2023,72,9983,F S,30,898,3,7.16694748448208,3,6.405778587330133,0,1.1942407237365842,43,11,2,0,7.352622885257006,1.000561224296689
Dominic Calvert-Lewin,Everton,ENG-Premier League,2324,1,2023,72,5555,F S,32,2234,7,13.627293583005667,5,12.104955926537514,2,3.068425781559199,73,19,2,0,11.614983171224594,1.8352613244205713
Dwight McNeil,Everton,ENG-Premier League,2324,1,2023,72,6756,D M S,35,2914,3,3.64070400595665,3,3.64070400595665,6,10.325187070295215,57,69,2,0,14.694117410108447,5.355050271376967
Idrissa Gueye,Everton,ENG-Premier League,2324,1,2023,72,668,M S,25,1930,4,1.6615520063787699,4,1.6615520063787699,0,1.0346810910850763,26,15,8,0,7.9041884783655405,5.927652306854725
Jack Harrison,Everton,ENG-Premier League,2324,1,2023,72,8720,M S,29,2229,3,4.149862082675099,3,4.149862082675099,3,4.3471535332500935,34,27,1,0,8.462419219315052,2.3600274678319693
James Garner,Everton,ENG-Premier League,2324,1,2023,72,7438,M S,37,3016,1,2.2248211354017258,1,2.2248211354017258,2,5.287607742473483,41,43,7,0,9.332132609561086,5.183267613872886
James Tarkowski,Everton,ENG-Premier League,2324,1,2023,72,1665,D,38,3420,1,3.3438648656010628,1,3.3438648656010628,1,2.9575961800292134,25,21,11,0,6.766535404138267,6.192924220114946
Jarrad Branthwaite,Everton,ENG-Premier League,2324,1,2023,72,8476,D,35,3122,3,1.9108920088037848,3,1.9108920088037848,0,0.9319860828109086,14,4,8,0,6.321832184214145,6.261263381689787
Jordan Pickford,Everton,ENG-Premier League,2324,1,2023,72,741,GK,38,3420,0,0.0,0,0.0,0,0.1356039261445403,0,4,5,0,4.561621826142073,4.441057674586773
Lewis Dobbin,Everton,ENG-Premier League,2324,1,2023,72,10027,M S,12,198,1,0.502917317673564,1,0.502917317673564,0,0.4989037085324526,5,4,1,0,0.6766481157392263,0.13552195951342583
Lewis Warrington,Everton,ENG-Premier League,2324,1,2023,72,10775,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Michael Keane,Everton,ENG-Premier League,2324,1,2023,72,1653,D S,9,432,1,0.9261618256568909,1,0.9261618256568909,0,0.0,6,0,2,0,0.8365163393318653,0.8365163393318653
Nathan Patterson,Everton,ENG-Premier League,2324,1,2023,72,10292,D S,20,979,0,0.45207766257226467,0,0.45207766257226467,2,1.616803351789713,4,8,4,0,5.134298218414187,3.8557239081710577
Seamus Coleman,Everton,ENG-Premier League,2324,1,2023,72,585,D S,12,654,0,0.0,0,0.0,0,0.8893022555857897,0,3,0,0,2.3442040607333183,1.454901821911335
Thomas Cannon,Everton,ENG-Premier League,2324,1,2023,72,11232,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Tyler Onyango,Everton,ENG-Premier League,2324,1,2023,72,9287,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Vitalii Mykolenko,Everton,ENG-Premier League,2324,1,2023,72,10291,D,28,2482,2,1.9085629284381866,2,1.9085629284381866,0,1.246465403586626,26,13,0,0,7.135594544932246,5.507095940411091
Youssef Chermiti,Everton,ENG-Premier League,2324,1,2023,72,11984,F S,18,159,0,0.6035170843824744,0,0.6035170843824744,0,0.4252763092517853,6,3,3,0,1.2006155140697956,0.23790132626891136
Adama Traore,Fulham,ENG-Premier League,2324,1,2023,228,900,M S,17,310,2,1.4920614697039127,2,1.4920614697039127,3,0.7020887192338705,11,7,2,0,1.841224255040288,0.19511876441538334
Aleksandar Mitrovic,Fulham,ENG-Premier League,2324,1,2023,228,773,S,1,31,0,0.1909874528646469,0,0.1909874528646469,0,0.0,2,0,0,0,0.1909874528646469,0.0
Andreas Pereira,Fulham,ENG-Premier League,2324,1,2023,228,922,M S,37,2756,3,5.155889482237399,3,5.155889482237399,7,6.918029231950641,52,83,7,0,15.476547078229487,7.726291726343334
Antonee Robinson,Fulham,ENG-Premier League,2324,1,2023,228,8940,D,37,3290,0,0.8533244347199798,0,0.8533244347199798,6,3.767484251409769,16,31,6,0,13.781186819076538,11.46092726662755
Bernd Leno,Fulham,ENG-Premier League,2324,1,2023,228,181,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,3,0,4.714530278928578,4.714530278928578
Bobby Reid,Fulham,ENG-Premier League,2324,1,2023,228,6827,F M S,33,1431,6,5.469232198782265,6,5.469232198782265,2,1.5773739200085402,33,17,4,0,6.414783387444913,1.6770686488598585
Calvin Bassey,Fulham,ENG-Premier League,2324,1,2023,228,11728,D S,29,2278,1,0.3684718329459429,1,0.3684718329459429,0,0.10597540438175201,5,2,4,1,8.236559823155403,8.236559823155403
Carlos Vinicius,Fulham,ENG-Premier League,2324,1,2023,228,7395,F S,13,286,2,1.6243880316615105,2,1.6243880316615105,0,0.5761066563427448,9,5,2,0,3.164248041808605,1.0699065858498216
Fode Toure,Fulham,ENG-Premier League,2324,1,2023,228,5803,S,6,41,0,0.0,0,0.0,0,0.0,0,0,1,0,0.6374003142118454,0.6374003142118454
Harrison Reed,Fulham,ENG-Premier League,2324,1,2023,228,910,M S,27,1298,0,0.28592466469854116,0,0.28592466469854116,2,1.2897144686430693,9,14,6,0,4.717917591333389,4.137020692229271
Harry Wilson,Fulham,ENG-Premier League,2324,1,2023,228,5596,F M S,35,1576,4,2.8195397332310677,4,2.8195397332310677,6,3.1505596097558737,39,22,6,0,7.545763581991196,3.50857000797987
Issa Diop,Fulham,ENG-Premier League,2324,1,2023,228,3203,D S,18,1435,0,0.26873418875038624,0,0.26873418875038624,0,0.0,5,0,2,1,2.9229609984904528,2.9229609984904528
